"1. Popolazione analizzata"
"";""
"Numero di laureati";"83476"
"Numero di intervistati";"83476"
"Tasso di risposta sul totale dei laureati";"100,0"
"Tasso di risposta sui laureati contattabili";"100,0"
"Genere (%)";""
"Uomini";"41,0"
"Donne";"59,0"
"Eta' alla laurea (medie, in anni)";"23,9"
"Voto di laurea (medie, in 110-mi)";"100,8"
"Durata degli studi (medie, in anni)";"4,0"
"Indice di ritardo";"0,33"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";""
"Si sono iscritti ad un corso di laurea di secondo livello";"70,0"
"Sono attualmente iscritti";"69,1"
"Si sono iscritti ad un corso di laurea di primo livello";"0,9"
"Sono attualmente iscritti";"0,8"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"29,2"
"Motivi della non iscrizione ad un altro corso di laurea (%)";""
"Motivi lavorativi";"50,1"
"Mancanza di un corso nell’area disciplinare di interesse";"3,8"
"Motivi economici";"3,5"
"Non interessati perche' intenzionati a frequentare altra formazione post-laurea";"16,9"
"Non interessati per altri motivi";"14,3"
"Motivi personali";"7,6"
"Altro motivo";"3,4"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%)";""
"Per migliorare la propria formazione culturale";"39,4"
"Per migliorare le possibilita' di trovare lavoro";"36,8"
"Perche' è necessaria per trovare lavoro";"15,6"
"Perche' hanno cercato lavoro ma non l'hanno trovato";"0,6"
"Per migliorare le condizioni dell'attuale lavoro";"7,6"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";""
"Rappresenta il proseguimento 'naturale'";"76,8"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"19,5"
"Rientra in un settore disciplinare diverso";"3,6"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"68,8"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,4"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attivita' di formazione post-laurea (%)";"21,4"
"Attivita' di formazione post-laurea: conclusa/in corso (% per attivita')";""
"Collaborazione volontaria";"2,9"
"Tirocinio/praticantato";"1,8"
"Scuola di specializzazione";"0,8"
"Master universitario di primo livello";"4,7"
"Altro tipo di master";"2,6"
"Stage in azienda";"10,0"
"Corso di formazione professionale";"1,9"
"Attivita' sostenuta da borsa di studio";"1,1"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%)";""
"Lavorano e non sono iscritti ad una laurea di secondo livello";"21,4"
"Lavorano e sono iscritti ad una laurea di secondo livello";"9,7"
"Non lavorano e sono iscritti ad una laurea di secondo livello";"59,4"
"Non lavorano, non sono iscritti ad una laurea di secondo livello e non cercano";"5,3"
"Non lavorano, non sono iscritti ad una laurea di secondo livello ma cercano";"4,2"
"Tasso di occupazione";""
"Uomini";"29,2"
"Donne";"32,5"
"Totale";"31,1"
"Quota che non lavora, non cerca ma è impegnata in un corso universitario/praticantato (%)";"54,5"
"Esperienze di lavoro post-laurea (%)";""
"Non lavorano ma hanno lavorato dopo la laurea";"11,6"
