"Classe","Nome Corso","Ateneo","Anno accademico","Descrizione indicatore","ID Indicatore","Numeratore"
"L-2 - Biotecnologie","0560106200200005 - Biotecnologie","Università della Tuscia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000"
"L-2 - Biotecnologie","0560106200200005 - Biotecnologie","Università della Tuscia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","32.000"
"L-2 - Biotecnologie","0560106200200005 - Biotecnologie","Università della Tuscia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000"
"L-2 - Biotecnologie","0560106200200005 - Biotecnologie","Università della Tuscia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000"
"L-2 - Biotecnologie","0580106200200001 - Biotecnologie Agro-Alimentari e Industriali","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000"
"L-2 - Biotecnologie","0580106200200001 - Biotecnologie Agro-Alimentari e Industriali","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000"
"L-2 - Biotecnologie","0580106200200001 - Biotecnologie Agro-Alimentari e Industriali","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","31.000"
"L-2 - Biotecnologie","0580106200200001 - Biotecnologie Agro-Alimentari e Industriali","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000"
"L-2 - Biotecnologie","0580106200200001 - Biotecnologie Agro-Alimentari e Industriali","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000"
"L-2 - Biotecnologie","0580106200200001 - Biotecnologie Agro-Alimentari e Industriali","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000"
"L-2 - Biotecnologie","0580106200200002 - Biotecnologie","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","42.000"
"L-2 - Biotecnologie","0580106200200002 - Biotecnologie","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","37.000"
"L-2 - Biotecnologie","0580106200200002 - Biotecnologie","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","31.000"
"L-2 - Biotecnologie","0580106200200002 - Biotecnologie","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","41.000"
"L-2 - Biotecnologie","0580106200200002 - Biotecnologie","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","38.000"
"L-2 - Biotecnologie","0580106200200002 - Biotecnologie","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000"
"L-2 - Biotecnologie","0580106200200003 - Bioinformatica","La Sapienza","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000"
"L-2 - Biotecnologie","0580106200200003 - Bioinformatica","La Sapienza","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000"
"L-2 - Biotecnologie","0580106200200003 - Bioinformatica","La Sapienza","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000"
"L-2 - Biotecnologie","0580106200200003 - Bioinformatica","La Sapienza","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000"
"L-2 - Biotecnologie","0580106200200003 - Bioinformatica","La Sapienza","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000"
"L-2 - Biotecnologie","0580106200200003 - Bioinformatica","La Sapienza","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000"
"L-2 - Biotecnologie","0580206200200001 - Biotecnologie","Tor Vergata","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","39.000"
"L-2 - Biotecnologie","0580206200200001 - Biotecnologie","Tor Vergata","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000"
"L-2 - Biotecnologie","0580206200200001 - Biotecnologie","Tor Vergata","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000"
"L-2 - Biotecnologie","0580206200200001 - Biotecnologie","Tor Vergata","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000"
"L-2 - Biotecnologie","0580206200200001 - Biotecnologie","Tor Vergata","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000"
"L-2 - Biotecnologie","0580206200200001 - Biotecnologie","Tor Vergata","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000"
"L-2 - Biotecnologie","0620106200200003 - BIOTECNOLOGIE","Università del Sannio","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000"
"L-2 - Biotecnologie","0620106200200003 - BIOTECNOLOGIE","Università del Sannio","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","32.000"
"L-2 - Biotecnologie","0620106200200003 - BIOTECNOLOGIE","Università del Sannio","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000"
"L-2 - Biotecnologie","0620106200200003 - BIOTECNOLOGIE","Università del Sannio","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000"
"L-2 - Biotecnologie","0620106200200003 - BIOTECNOLOGIE","Università del Sannio","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000"
"L-2 - Biotecnologie","0620106200200003 - BIOTECNOLOGIE","Università del Sannio","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","38.000"
"L-2 - Biotecnologie","0630106200200002 - Corso di laurea in Biotecnologie Biomolecolari e Industriali","Federico II","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000"
"L-2 - Biotecnologie","0630106200200002 - Corso di laurea in Biotecnologie Biomolecolari e Industriali","Federico II","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000"
"L-2 - Biotecnologie","0630106200200002 - Corso di laurea in Biotecnologie Biomolecolari e Industriali","Federico II","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000"
"L-2 - Biotecnologie","0630106200200002 - Corso di laurea in Biotecnologie Biomolecolari e Industriali","Federico II","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000"
"L-2 - Biotecnologie","0630106200200002 - Corso di laurea in Biotecnologie Biomolecolari e Industriali","Federico II","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000"
"L-2 - Biotecnologie","0630106200200002 - Corso di laurea in Biotecnologie Biomolecolari e Industriali","Federico II","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000"
"L-2 - Biotecnologie","0630106200200004 - Biotecnologie per la Salute","Federico II","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","67.000"
"L-2 - Biotecnologie","0630106200200004 - Biotecnologie per la Salute","Federico II","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","85.000"
"L-2 - Biotecnologie","0630106200200004 - Biotecnologie per la Salute","Federico II","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","87.000"
"L-2 - Biotecnologie","0630106200200004 - Biotecnologie per la Salute","Federico II","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","85.000"
"L-2 - Biotecnologie","0630106200200004 - Biotecnologie per la Salute","Federico II","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","74.000"
"L-2 - Biotecnologie","0630106200200004 - Biotecnologie per la Salute","Federico II","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","70.000"
"L-2 - Biotecnologie","0630606200200002 - Biotecnologie","Università Vanvitelli","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000"
"L-2 - Biotecnologie","0630606200200002 - Biotecnologie","Università Vanvitelli","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000"
"L-2 - Biotecnologie","0630606200200002 - Biotecnologie","Università Vanvitelli","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000"
"L-2 - Biotecnologie","0630606200200002 - Biotecnologie","Università Vanvitelli","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000"
"L-2 - Biotecnologie","0630606200200002 - Biotecnologie","Università Vanvitelli","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000"
"L-2 - Biotecnologie","0630606200200002 - Biotecnologie","Università Vanvitelli","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000"
"L-2 - Biotecnologie","0660106200200008 - Biotecnologie","Università de L'Aquila","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000"
"L-2 - Biotecnologie","0660106200200008 - Biotecnologie","Università de L'Aquila","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000"
"L-2 - Biotecnologie","0660106200200008 - Biotecnologie","Università de L'Aquila","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000"
"L-2 - Biotecnologie","0660106200200008 - Biotecnologie","Università de L'Aquila","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000"
"L-2 - Biotecnologie","0660106200200008 - Biotecnologie","Università de L'Aquila","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000"
"L-2 - Biotecnologie","0660106200200008 - Biotecnologie","Università de L'Aquila","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000"
"L-2 - Biotecnologie","0670106200200002 - Biotecnologie","Università di Teramo","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","42.000"
"L-2 - Biotecnologie","0670106200200002 - Biotecnologie","Università di Teramo","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","80.000"
"L-2 - Biotecnologie","0670106200200002 - Biotecnologie","Università di Teramo","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","43.000"
"L-2 - Biotecnologie","0670106200200002 - Biotecnologie","Università di Teramo","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","52.000"
"L-2 - Biotecnologie","0670106200200002 - Biotecnologie","Università di Teramo","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","48.000"
"L-2 - Biotecnologie","0670106200200002 - Biotecnologie","Università di Teramo","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","47.000"
"L-2 - Biotecnologie","0720106200200002 - Biotecnologie Industriali per lo Sviluppo Sostenibile","Università di Bari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000"
"L-2 - Biotecnologie","0720106200200002 - Biotecnologie Industriali per lo Sviluppo Sostenibile","Università di Bari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000"
"L-2 - Biotecnologie","0720106200200002 - Biotecnologie Industriali per lo Sviluppo Sostenibile","Università di Bari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000"
"L-2 - Biotecnologie","0720106200200002 - Biotecnologie Industriali per lo Sviluppo Sostenibile","Università di Bari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000"
"L-2 - Biotecnologie","0720106200200002 - Biotecnologie Industriali per lo Sviluppo Sostenibile","Università di Bari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000"
"L-2 - Biotecnologie","0720106200200002 - Biotecnologie Industriali per lo Sviluppo Sostenibile","Università di Bari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000"
"L-2 - Biotecnologie","0720106200200003 - Biotecnologie Mediche e Farmaceutiche","Università di Bari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000"
"L-2 - Biotecnologie","0720106200200003 - Biotecnologie Mediche e Farmaceutiche","Università di Bari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000"
"L-2 - Biotecnologie","0720106200200003 - Biotecnologie Mediche e Farmaceutiche","Università di Bari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000"
"L-2 - Biotecnologie","0720106200200003 - Biotecnologie Mediche e Farmaceutiche","Università di Bari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000"
"L-2 - Biotecnologie","0720106200200003 - Biotecnologie Mediche e Farmaceutiche","Università di Bari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000"
"L-2 - Biotecnologie","0720106200200003 - Biotecnologie Mediche e Farmaceutiche","Università di Bari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000"
"L-2 - Biotecnologie","0750106200200002 - BIOTECNOLOGIE","Università del SALENTO","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","32.000"
"L-2 - Biotecnologie","0750106200200002 - BIOTECNOLOGIE","Università del SALENTO","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000"
"L-2 - Biotecnologie","0750106200200002 - BIOTECNOLOGIE","Università del SALENTO","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000"
"L-2 - Biotecnologie","0750106200200002 - BIOTECNOLOGIE","Università del SALENTO","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000"
"L-2 - Biotecnologie","0750106200200002 - BIOTECNOLOGIE","Università del SALENTO","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000"
"L-2 - Biotecnologie","0750106200200002 - BIOTECNOLOGIE","Università del SALENTO","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000"
"L-2 - Biotecnologie","0760106200200003 - Biotecnologie","Università della Basilicata","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000"
"L-2 - Biotecnologie","0760106200200003 - Biotecnologie","Università della Basilicata","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000"
"L-2 - Biotecnologie","0760106200200003 - Biotecnologie","Università della Basilicata","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000"
"L-2 - Biotecnologie","0760106200200003 - Biotecnologie","Università della Basilicata","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000"
"L-2 - Biotecnologie","0760106200200003 - Biotecnologie","Università della Basilicata","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000"
"L-2 - Biotecnologie","0760106200200003 - Biotecnologie","Università della Basilicata","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000"
"L-2 - Biotecnologie","0780106201300002 - Scienze e tecnologie biologiche","Università della Calabria","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000"
"L-2 - Biotecnologie","0780106201300002 - Scienze e tecnologie biologiche","Università della Calabria","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000"
"L-2 - Biotecnologie","0780106201300002 - Scienze e tecnologie biologiche","Università della Calabria","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000"
"L-2 - Biotecnologie","0780106201300002 - Scienze e tecnologie biologiche","Università della Calabria","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000"
"L-2 - Biotecnologie","0780106201300002 - Scienze e tecnologie biologiche","Università della Calabria","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000"
"L-2 - Biotecnologie","0780106201300002 - Scienze e tecnologie biologiche","Università della Calabria","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000"
"L-2 - Biotecnologie","0790106200200002 - Biotecnologie","Magna Graecia","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000"
"L-2 - Biotecnologie","0790106200200002 - Biotecnologie","Magna Graecia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000"
"L-2 - Biotecnologie","0790106200200002 - Biotecnologie","Magna Graecia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","37.000"
"L-2 - Biotecnologie","0790106200200002 - Biotecnologie","Magna Graecia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000"
"L-2 - Biotecnologie","0790106200200002 - Biotecnologie","Magna Graecia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000"
"L-2 - Biotecnologie","0790106200200002 - Biotecnologie","Magna Graecia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000"
"L-2 - Biotecnologie","0820106200200001 - Biotecnologie","Università di Palermo","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000"
"L-2 - Biotecnologie","0820106200200001 - Biotecnologie","Università di Palermo","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000"
"L-2 - Biotecnologie","0820106200200001 - Biotecnologie","Università di Palermo","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000"
"L-2 - Biotecnologie","0820106200200001 - Biotecnologie","Università di Palermo","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000"
"L-2 - Biotecnologie","0820106200200001 - Biotecnologie","Università di Palermo","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","32.000"
"L-2 - Biotecnologie","0820106200200001 - Biotecnologie","Università di Palermo","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000"
"L-2 - Biotecnologie","0830106200200003 - Biotecnologie","Università di Messina","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000"
"L-2 - Biotecnologie","0830106200200003 - Biotecnologie","Università di Messina","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000"
"L-2 - Biotecnologie","0830106200200003 - Biotecnologie","Università di Messina","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000"
"L-2 - Biotecnologie","0830106200200003 - Biotecnologie","Università di Messina","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000"
"L-2 - Biotecnologie","0830106200200003 - Biotecnologie","Università di Messina","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000"
"L-2 - Biotecnologie","0830106200200003 - Biotecnologie","Università di Messina","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000"
"L-2 - Biotecnologie","0870106200200001 - Biotecnologie","Università di Catania","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000"
"L-2 - Biotecnologie","0870106200200001 - Biotecnologie","Università di Catania","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000"
"L-2 - Biotecnologie","0870106200200001 - Biotecnologie","Università di Catania","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000"
"L-2 - Biotecnologie","0870106200200001 - Biotecnologie","Università di Catania","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000"
"L-2 - Biotecnologie","0870106200200001 - Biotecnologie","Università di Catania","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000"
"L-2 - Biotecnologie","0900106200200001 - Biotecnologie e Analisi Bioinformatiche","Università di Sassari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000"
"L-2 - Biotecnologie","0900106200200001 - Biotecnologie e Analisi Bioinformatiche","Università di Sassari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000"
"L-2 - Biotecnologie","0900106200200001 - Biotecnologie e Analisi Bioinformatiche","Università di Sassari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000"
"L-2 - Biotecnologie","0900106200200001 - Biotecnologie e Analisi Bioinformatiche","Università di Sassari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000"
"L-2 - Biotecnologie","0900106200200001 - Biotecnologie e Analisi Bioinformatiche","Università di Sassari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000"
"L-2 - Biotecnologie","0900106200200001 - Biotecnologie e Analisi Bioinformatiche","Università di Sassari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000"
"L-2 - Biotecnologie","0920106200200001 - BIOTECNOLOGIE","Università di Cagliari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000"
"L-2 - Biotecnologie","0920106200200001 - BIOTECNOLOGIE","Università di Cagliari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000"
"L-2 - Biotecnologie","0920106200200001 - BIOTECNOLOGIE","Università di Cagliari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000"
"L-2 - Biotecnologie","0920106200200001 - BIOTECNOLOGIE","Università di Cagliari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000"
"L-2 - Biotecnologie","0920106200200001 - BIOTECNOLOGIE","Università di Cagliari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000"
"L-2 - Biotecnologie","0920106200200001 - BIOTECNOLOGIE","Università di Cagliari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000"
