"1. Popolazione analizzata"
"";""
"Numero di laureati";"84252"
"Numero di intervistati";"84252"
"Tasso di risposta sul totale dei laureati";"100,0"
"Tasso di risposta sui laureati contattabili";"100,0"
"Genere (%)";""
"Uomini";"40,7"
"Donne";"59,3"
"Eta' alla laurea (medie, in anni)";"23,9"
"Voto di laurea (medie, in 110-mi)";"101,3"
"Durata degli studi (medie, in anni)";"3,9"
"Indice di ritardo";"0,31"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";""
"Si sono iscritti ad un corso di laurea di secondo livello";"69,9"
"Sono attualmente iscritti";"69,3"
"Si sono iscritti ad un corso di laurea di primo livello";"0,8"
"Sono attualmente iscritti";"0,7"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"29,3"
"Motivi della non iscrizione ad un altro corso di laurea (%)";""
"Motivi lavorativi";"48,7"
"Mancanza di un corso nell’area disciplinare di interesse";"3,4"
"Motivi economici";"3,0"
"Non interessati perche' intenzionati a frequentare altra formazione post-laurea";"14,3"
"Non interessati per altri motivi";"18,1"
"Motivi personali";"9,4"
"Altro motivo";"2,8"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%)";""
"Per migliorare la propria formazione culturale";"38,1"
"Per migliorare le possibilita' di trovare lavoro";"35,9"
"Perche' è necessaria per trovare lavoro";"18,1"
"Perche' hanno cercato lavoro ma non l'hanno trovato";"0,4"
"Per migliorare le condizioni dell'attuale lavoro";"7,4"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";""
"Rappresenta il proseguimento 'naturale'";"80,9"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"16,0"
"Rientra in un settore disciplinare diverso";"3,0"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"71,9"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,4"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attivita' di formazione post-laurea (%)";"18,7"
"Attivita' di formazione post-laurea: conclusa/in corso (% per attivita')";""
"Collaborazione volontaria";"2,4"
"Tirocinio/praticantato";"1,5"
"Scuola di specializzazione";"1,0"
"Master universitario di primo livello";"4,4"
"Altro tipo di master";"2,4"
"Stage in azienda";"8,6"
"Corso di formazione professionale";"1,5"
"Attivita' sostenuta da borsa di studio";"1,0"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%)";""
"Lavorano e non sono iscritti ad una laurea di secondo livello";"20,9"
"Lavorano e sono iscritti ad una laurea di secondo livello";"8,1"
"Non lavorano e sono iscritti ad una laurea di secondo livello";"61,2"
"Non lavorano, non sono iscritti ad una laurea di secondo livello e non cercano";"6,3"
"Non lavorano, non sono iscritti ad una laurea di secondo livello ma cercano";"3,5"
"Tasso di occupazione";""
"Uomini";"26,8"
"Donne";"30,6"
"Totale";"29,0"
"Quota che non lavora, non cerca ma è impegnata in un corso universitario/praticantato (%)";"57,0"
"Esperienze di lavoro post-laurea (%)";""
"Non lavorano ma hanno lavorato dopo la laurea";"10,4"
"Non hanno mai lavorato dopo la laurea";"60,5"
"Ricerca del lavoro (%)";""
"Non lavorano e non cercano";"62,1"
"Non lavorano ma cercano";"8,9"
