"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"3285"
"Hanno compilato il questionario";"3156"
"Tasso di compilazione";"96,1"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";""
"Uomini";"29,3"
"Donne";"70,7"
"Eta' alla laurea (%)";""
"Meno di 23 anni";"61,9"
"23-24 anni";"28,0"
"25-26 anni";"6,1"
"27 anni e oltre";"4,0"
"Eta' alla laurea (medie, in anni)";"23,2"
"Cittadini stranieri (%)";"3,0"
"Residenza (%)";""
"Stessa provincia della sede degli studi";"39,4"
"Altra provincia della stessa regione";"28,3"
"Altra regione";"31,7"
"Estero";"0,6"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%)";""
"Almeno un genitore laureato";"35,1"
"Entrambi con laurea";"12,7"
"Uno solo con laurea";"22,4"
"Nessun genitore laureato";"63,7"
"Diploma di scuola secondaria di secondo grado";"45,9"
"Qualifica professionale, titolo inferiore o nessun titolo";"17,7"
"Classe sociale (%)";""
"Classe elevata";"23,2"
"Classe media impiegatizia";"31,0"
"Classe media autonoma";"20,8"
"Classe del lavoro esecutivo";"23,4"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%)";""
"Liceale";"82,8"
"Liceo classico";"11,3"
"Liceo linguistico";"7,7"
"Liceo scientifico";"58,6"
"Liceo delle scienze umane";"4,3"
"Liceo artistico e musicale e coreutico";"0,9"
"Tecnico";"13,9"
"Tecnico economico";"1,7"
"Tecnico tecnologico";"12,3"
"Professionale";"1,7"
"Titolo estero";"1,5"
"Voto di diploma (medie, in 100-mi)";"86,5"
"Hanno conseguito il diploma (%)";""
"Nella stessa provincia della sede degli studi universitari";"38,4"
"In una provincia limitrofa";"28,6"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"17,5"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"11,6"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"1,7"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"0,5"
"All'estero";"1,6"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%)";"11,7"
"Portate a termine";"0,7"
"Non portate a termine";"10,9"
"Nessuna precedente esperienza universitaria";"88,1"
"Motivazioni molto importanti nella scelta del corso di laurea (%)";""
"Fattori sia culturali sia professionalizzanti";"41,7"
"Fattori prevalentemente culturali";"41,1"
"Fattori prevalentemente professionalizzanti";"5,3"
"Ne' gli uni ne' gli altri";"11,8"
"Eta' all'immatricolazione (%)";""
"Regolare o 1 anno di ritardo";"94,8"
"2 o più anni di ritardo";"5,2"
"Punteggio degli esami (medie, in 30-mi)";"25,9"
"Voto di laurea (medie, in 110-mi)";"102,1"
"Regolarita' negli studi (per 100 con titolo in Atenei non telematici)";""
"In corso";"67,8"
"1° anno fuori corso";"19,1"
"2° anno fuori corso";"6,4"
"3° anno fuori corso";"3,0"
"4° anno fuori corso";"1,7"
"5° anno fuori corso e oltre";"2,0"
"Durata degli studi (medie, in anni; per 100 con titolo in Atenei non telematici)";"3,8"
"Ritardo alla laurea (medie, in anni; per 100 con titolo in Atenei non telematici)";"0,8"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso; per 100 con titolo in Atenei non telematici)";"0,25"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%)";""
"Più del 50% della durata degli studi";"65,8"
"Meno del 50%";"32,4"
"Hanno frequentato regolarmente (%)";""
"Più del 75% degli insegnamenti previsti";"71,9"
"Tra il 50% e il 75%";"18,8"
"Tra il 25% e il 50%";"5,8"
"Meno del 25%";"2,3"
"Hanno usufruito del servizio di borse di studio offerto dall'organismo per il Diritto allo Studio";"25,7"
"Hanno svolto periodi di studio all’estero durante il corso di studio (%)";"4,8"
"Hanno svolto periodi di studio all’estero riconosciuti dal corso di studio";"4,1"
"Con Erasmus o altro programma dell'Unione Europea";"3,7"
"Altra esperienza riconosciuta dal corso di studio";"0,4"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)";"78,3"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)";"35,7"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di studio (%)";"82,0"
"Tirocini curriculari organizzati dal corso e svolti presso l'universita'";"54,9"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'universita'";"23,2"
"Attivita' di lavoro successivamente riconosciute dal corso";"3,3"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)";"2,7"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"";""
"Hanno avuto esperienze di lavoro (%)";"56,9"
"Lavoratori-studenti";"1,9"
"Altre esperienze di lavoro con continuita' a tempo pieno";"1,9"
"Lavoro a tempo parziale";"16,1"
"Lavoro occasionale, saltuario, stagionale";"37,0"
"Nessuna esperienza di lavoro";"42,8"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)";"3,6"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"";""
"Sono complessivamente soddisfatti del corso di laurea (%)";""
"Decisamente sì";"42,2"
"Più sì che no";"50,8"
"Più no che sì";"5,9"
"Decisamente no";"0,7"
"Sono soddisfatti dei rapporti con i docenti in generale (%)";""
"Decisamente sì";"22,4"
"Più sì che no";"68,0"
"Più no che sì";"8,6"
