"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"3319"
"Hanno compilato il questionario";"3183"
"Tasso di compilazione";"95,9"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";""
"Uomini";"30,6"
"Donne";"69,4"
"Eta' alla laurea (%)";""
"Meno di 23 anni";"61,9"
"23-24 anni";"26,6"
"25-26 anni";"7,1"
"27 anni e oltre";"4,4"
"Eta' alla laurea (medie, in anni)";"23,3"
"Cittadini stranieri (%)";"2,4"
"Residenza (%)";""
"Stessa provincia della sede degli studi";"41,4"
"Altra provincia della stessa regione";"30,3"
"Altra regione";"27,6"
"Estero";"0,8"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%)";""
"Almeno un genitore laureato";"35,4"
"Entrambi con laurea";"13,2"
"Uno solo con laurea";"22,2"
"Nessun genitore laureato";"63,3"
"Diploma di scuola secondaria di secondo grado";"47,3"
"Qualifica professionale, titolo inferiore o nessun titolo";"16,0"
"Classe sociale (%)";""
"Classe elevata";"24,3"
"Classe media impiegatizia";"32,2"
"Classe media autonoma";"20,2"
"Classe del lavoro esecutivo";"21,6"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%)";""
"Liceale";"83,0"
"Liceo classico";"9,9"
"Liceo linguistico";"7,5"
"Liceo scientifico";"60,9"
"Liceo delle scienze umane";"3,8"
"Liceo artistico e musicale e coreutico";"0,9"
"Tecnico";"13,9"
"Tecnico economico";"1,2"
"Tecnico tecnologico";"12,7"
"Professionale";"1,7"
"Titolo estero";"1,4"
"Voto di diploma (medie, in 100-mi)";"88,7"
"Hanno conseguito il diploma (%)";""
"Nella stessa provincia della sede degli studi universitari";"40,0"
"In una provincia limitrofa";"28,7"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"17,6"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"9,6"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"1,4"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"1,1"
"All'estero";"1,6"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%)";"11,7"
"Portate a termine";"0,6"
"Non portate a termine";"11,1"
"Nessuna precedente esperienza universitaria";"88,0"
"Motivazioni molto importanti nella scelta del corso di laurea (%)";""
"Fattori sia culturali sia professionalizzanti";"39,9"
"Fattori prevalentemente culturali";"41,0"
"Fattori prevalentemente professionalizzanti";"5,8"
"Ne' gli uni ne' gli altri";"13,2"
"Eta' all'immatricolazione (%)";""
"Regolare o 1 anno di ritardo";"94,7"
"2 o più anni di ritardo";"5,3"
"Punteggio degli esami (medie, in 30-mi)";"25,8"
"Voto di laurea (medie, in 110-mi)";"101,9"
"Regolarita' negli studi (per 100 con titolo in Atenei non telematici)";""
"In corso";"64,4"
"1° anno fuori corso";"19,9"
"2° anno fuori corso";"7,7"
"3° anno fuori corso";"3,5"
"4° anno fuori corso";"1,7"
"5° anno fuori corso e oltre";"2,8"
"Regolarita' negli studi (per 100 che con titolo in Atenei telematici)";""
"In corso";"-"
"1° anno fuori corso";"-"
"2° anno fuori corso";"-"
"3° anno fuori corso";"-"
"4° anno fuori corso";"-"
"5° anno fuori corso e oltre";"-"
"Durata degli studi (medie, in anni; per 100 con titolo in Atenei non telematici)";"3,8"
"Durata degli studi (medie, in anni; per 100 con titolo in Atenei telematici)";"-"
"Ritardo alla laurea (medie, in anni; per 100 con titolo in Atenei non telematici)";"0,8"
"Ritardo alla laurea (medie, in anni; per 100 con titolo in Atenei telematici)";"-"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso; per 100 con titolo in Atenei non telematici)";"0,28"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso; per 100 con titolo in Atenei telematici)";"-"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%)";""
"Più del 50% della durata degli studi";"64,8"
"Meno del 50%";"31,6"
"Hanno frequentato regolarmente (%)";""
"Più del 75% degli insegnamenti previsti";"67,2"
"Tra il 50% e il 75%";"21,3"
"Tra il 25% e il 50%";"5,9"
"Meno del 25%";"2,6"
"Hanno usufruito del servizio di borse di studio offerto dall'organismo per il Diritto allo Studio";"24,3"
"Hanno svolto periodi di studio all’estero durante il corso di studio (%)";"4,9"
