"1. Popolazione analizzata"
"";""
"Numero di laureati";"82978"
"Numero di intervistati";"82978"
"Tasso di risposta sul totale dei laureati";"100,0"
"Tasso di risposta sui laureati contattabili";"100,0"
"Genere (%)";""
"Uomini";"41,7"
"Donne";"58,3"
"Eta' alla laurea (medie, in anni)";"23,9"
"Voto di laurea (medie, in 110-mi)";"100,6"
"Durata degli studi (medie, in anni)";"4,0"
"Indice di ritardo";"0,34"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";""
"Si sono iscritti ad un corso di laurea di secondo livello";"71,6"
"Sono attualmente iscritti";"70,7"
"Si sono iscritti ad un corso di laurea di primo livello";"0,9"
"Sono attualmente iscritti";"0,8"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"27,5"
"Motivi della non iscrizione ad un altro corso di laurea (%)";""
"Motivi lavorativi";"48,2"
"Mancanza di un corso nell’area disciplinare di interesse";"3,7"
"Motivi economici";"3,7"
"Non interessati perche' intenzionati a frequentare altra formazione post-laurea";"17,0"
"Non interessati per altri motivi";"15,4"
"Motivi personali";"7,4"
"Altro motivo";"4,3"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%)";""
"Per migliorare la propria formazione culturale";"35,3"
"Per migliorare le possibilita' di trovare lavoro";"37,3"
"Perche' è necessaria per trovare lavoro";"19,5"
"Perche' hanno cercato lavoro ma non l'hanno trovato";"0,9"
"Per migliorare le condizioni dell'attuale lavoro";"7,0"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";""
"Rappresenta il proseguimento 'naturale'";"77,3"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"18,8"
"Rientra in un settore disciplinare diverso";"3,9"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"68,7"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,4"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attivita' di formazione post-laurea (%)";"20,3"
"Attivita' di formazione post-laurea: conclusa/in corso (% per attivita')";""
"Collaborazione volontaria";"2,9"
"Tirocinio/praticantato";"1,8"
"Scuola di specializzazione";"0,8"
"Master universitario di primo livello";"4,5"
"Altro tipo di master";"2,6"
"Stage in azienda";"8,6"
"Corso di formazione professionale";"2,2"
"Attivita' sostenuta da borsa di studio";"1,0"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%)";""
"Lavorano e non sono iscritti ad una laurea di secondo livello";"18,4"
"Lavorano e sono iscritti ad una laurea di secondo livello";"7,7"
"Non lavorano e sono iscritti ad una laurea di secondo livello";"63,0"
"Non lavorano, non sono iscritti ad una laurea di secondo livello e non cercano";"5,7"
"Non lavorano, non sono iscritti ad una laurea di secondo livello ma cercano";"5,3"
"Condizione occupazionale (%)";""
"Lavorano";"26,1"
"Non lavorano e non cercano";"60,9"
"Non lavorano ma cercano";"13,0"
"Quota che non lavora, non cerca ma è impegnata in un corso universitario/praticantato (%)";"56,8"
"Esperienze di lavoro post-laurea (%)";""
"Non lavorano ma hanno lavorato dopo la laurea";"9,7"
"Non hanno mai lavorato dopo la laurea";"64,2"
"Tasso di occupazione";""
"Uomini";"26,8"
"Donne";"30,6"
"Totale";"29,1"
"Tasso di disoccupazione";"21,7"
"4. Ingresso nel mercato del lavoro"
"";""
"Numero di occupati";"21625"
"Occupati: condizione occupazionale alla laurea (%)";""
"Proseguono il lavoro iniziato prima della laurea";"-"
"Non proseguono il lavoro iniziato prima della laurea";"-"
"Hanno iniziato a lavorare dopo la laurea";"100,0"
"Occupati: tempi di ingresso nel mercato del lavoro (medie, in mesi)";""
"Tempo dalla laurea all'inizio della ricerca del primo lavoro";"1,0"
"Tempo dall'inizio della ricerca al reperimento del primo lavoro";"2,7"
"Tempo dalla laurea al reperimento del primo lavoro";"3,7"
"5. Caratteristiche dell'attuale lavoro"
"";""
"Professione svolta (%)";""
"Imprenditori, legislatori e alta dirigenza";"0,9"
"Professioni intellettuali, scientifiche e di elevata specializzazione";"17,2"
"Professioni tecniche";"57,8"
"Professioni esecutive nel lavoro d'ufficio";"11,9"
"Altre professioni";"12,2"
"Tipologia dell'attivita' lavorativa (%)";""
"Autonomo";"9,6"
"Tempo indeterminato";"20,2"
"Contratti formativi";"10,0"
"Non standard";"48,6"
"Assegno di ricerca";"0,3"
"Parasubordinato";"3,2"
"Altro autonomo";"4,3"
"Senza contratto";"3,4"
"Diffusione dello smart working (%)";"16,9"
"Diffusione del part-time (%)";"30,1"
"Numero di ore settimanali di lavoro (medie)";"33,3"
"6. Caratteristiche dell'impresa"
"";""
"Settore di attivita' (%)";""
"Pubblico";"24,8"
"Privato";"69,6"
"Non profit";"5,5"
"Ramo di attivita' economica (%)";""
"Agricoltura";"1,4"
"Metalmeccanica e meccanica di precisione";"2,6"
"Edilizia";"1,9"
"Chimica/Energia";"1,9"
"Altra industria manifatturiera";"3,3"
"Totale industria";"9,8"
"Commercio";"11,8"
"Credito, assicurazioni";"2,6"
"Trasporti, pubblicita', comunicazioni";"4,3"
"Consulenze varie";"7,2"
"Informatica";"5,5"
"Altri servizi alle imprese";"2,5"
"Pubblica amministrazione, forze armate";"1,4"
"Istruzione e ricerca";"8,3"
"Sanita'";"31,3"
"Altri servizi";"13,8"
"Totale servizi";"88,6"
"Area geografica di lavoro (%)";""
"Nord-Ovest";"26,6"
"Nord-Est";"25,2"
"Centro";"20,1"
"Sud";"17,5"
"Isole";"7,9"
"Estero";"2,5"
"7. Retribuzione"
"";""
"Retribuzione mensile netta (medie, in euro)";""
"Uomini";"1243"
"Donne";"1186"
"Totale";"1208"
"8. Utilizzo e richiesta della laurea nell'attuale lavoro"
"";""
"Laureati che proseguono il lavoro iniziato prima della laurea: hanno notato un miglioramento nel proprio lavoro dovuto alla laurea (%)";"-"
"Laureati che proseguono il lavoro iniziato prima della laurea e che hanno notato un miglioramento nel lavoro: tipo di miglioramento (%)";""
"Dal punto di vista economico";"-"
"Nella posizione lavorativa";"-"
"Nelle mansioni svolte";"-"
"Nelle competenze professionali";"-"
"Sotto altri punti di vista";"-"
"Utilizzo delle competenze acquisite con la laurea (%)";""
"In misura elevata";"57,0"
"In misura ridotta";"29,5"
"Per niente";"13,5"
"Adeguatezza della formazione professionale acquisita all'universita' (%)";""
"Molto adeguata";"59,6"
"Poco adeguata";"28,3"
"Per niente adeguata";"12,0"
"Richiesta della laurea per l'attivita' lavorativa (%)";""
"Richiesta per legge";"46,4"
"Non richiesta ma necessaria";"17,3"
"Non richiesta ma utile";"24,9"
"Non richiesta ne' utile";"11,3"
"9. Efficacia della laurea e soddisfazione per l'attuale lavoro"
"";""
"Efficacia della laurea nel lavoro svolto (%)";""
"Molto efficace/Efficace";"63,9"
"Abbastanza efficace";"21,4"
"Poco/Per nulla efficace";"14,7"
"Soddisfazione per il lavoro svolto (medie, scala 1-10)";"7,9"
"Occupati che cercano lavoro (%)";"22,0"
