"1. Popolazione analizzata"
"";""
"Numero di laureati";"3261"
"Numero di intervistati";"2328"
"Tasso di risposta sul totale dei laureati";"71,4"
"Tasso di risposta sui laureati contattabili";"75,4"
"Genere (%)";""
"Uomini";"30,8"
"Donne";"69,2"
"Eta' alla laurea (medie, in anni)";"23,2"
"Voto di laurea (medie, in 110-mi)";"101,7"
"Durata degli studi (medie, in anni)";"3,7"
"Indice di ritardo";"0,24"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";""
"Si sono iscritti ad un corso di laurea di secondo livello";"90,1"
"Sono attualmente iscritti";"89,2"
"Si sono iscritti ad un corso di laurea di primo livello";"1,2"
"Sono attualmente iscritti";"1,1"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"8,7"
"Motivi della non iscrizione ad un altro corso di laurea (%)";""
"Motivi lavorativi";"38,4"
"Mancanza di un corso nell’area disciplinare di interesse";"4,9"
"Motivi economici";"4,9"
"Non interessati perche' intenzionati a frequentare altra formazione post-laurea";"18,2"
"Non interessati per altri motivi";"15,8"
"Motivi personali";"12,3"
"Altro motivo";"4,9"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%)";""
"Per migliorare la propria formazione culturale";"34,4"
"Per migliorare le possibilita' di trovare lavoro";"37,4"
"Perche' è necessaria per trovare lavoro";"18,6"
"Perche' hanno cercato lavoro ma non l'hanno trovato";"0,8"
"Per migliorare le condizioni dell'attuale lavoro";"8,7"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";""
"Rappresenta il proseguimento 'naturale'";"77,4"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"20,2"
"Rientra in un settore disciplinare diverso";"2,4"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"54,5"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,5"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attivita' di formazione post-laurea (%)";"13,8"
"Attivita' di formazione post-laurea: conclusa/in corso (% per attivita')";""
"Collaborazione volontaria";"3,4"
"Tirocinio/praticantato";"1,4"
"Scuola di specializzazione";"0,6"
"Master universitario di primo livello";"2,0"
"Altro tipo di master";"0,8"
"Stage in azienda";"6,9"
"Corso di formazione professionale";"0,6"
"Attivita' sostenuta da borsa di studio";"1,3"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%)";""
"Lavorano e non sono iscritti ad una laurea di secondo livello";"6,0"
