"1. Popolazione analizzata"
"";""
"Numero di laureati";"3314"
"Numero di intervistati";"2126"
"Tasso di risposta sul totale dei laureati ";"64,2"
"Tasso di risposta sui laureati contattabili ";"67,8"
"Genere (%)";" "
"Uomini";"30,5"
"Donne";"69,5"
"Età alla laurea (medie, in anni) ";"23,3"
"Voto di laurea (medie, in 110-mi) ";"101,9"
"Durata degli studi (medie, in anni; sui laureati in atenei non telematici) ";"3,8"
"Durata degli studi (medie, in anni; sui laureati in atenei telematici) ";"-"
"Indice di ritardo (sui laureati in atenei non telematici) ";"0,28"
"Indice di ritardo (sui laureati in atenei telematici) ";"-"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";" "
"Si sono iscritti ad un corso di laurea di secondo livello ";"88,7"
"Sono attualmente iscritti";"88,1"
"Si sono iscritti ad un corso di laurea di primo livello ";"1,7"
"Sono attualmente iscritti";"1,2"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"9,6"
"Motivi della non iscrizione ad un altro corso di laurea (%)";" "
"Motivi lavorativi ";"45,4"
"Mancanza di un corso nell’area disciplinare di interesse";"4,9"
"Motivi economici";"5,9"
"Non interessati perché intenzionati a frequentare altra formazione post-laurea";"10,2"
"Non interessati per altri motivi";"15,6"
"Motivi personali";"10,2"
"Altro motivo ";"6,3"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%) ";" "
"Per migliorare la propria formazione culturale";"27,6"
"Per migliorare le possibilità di trovare lavoro";"38,5"
"Perché è necessaria per trovare lavoro";"21,9"
"Perché hanno cercato lavoro ma non l'hanno trovato";"0,6"
"Per migliorare le condizioni dell'attuale lavoro";"11,4"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";" "
"Rappresenta il proseguimento 'naturale'";"75,6"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"21,3"
"Rientra in un settore disciplinare diverso";"3,0"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"56,4"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,5"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attività di formazione post-laurea (%) ";"15,5"
"Attività di formazione post-laurea: conclusa/in corso (% per attività)";" "
"Collaborazione volontaria";"4,0"
"Tirocinio/praticantato";"2,1"
"Scuola di specializzazione";"0,4"
"Master universitario di primo livello";"1,4"
"Altro tipo di master";"1,0"
"Stage in azienda";"7,2"
"Corso di formazione professionale";"1,1"
"Attività sostenuta da borsa di studio";"1,5"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%) ";" "
"Lavorano e non sono iscritti ad una laurea di secondo livello";"7,5"
"Lavorano e sono iscritti ad una laurea di secondo livello";"15,9"
"Non lavorano e sono iscritti ad una laurea di secondo livello";"72,2"
"Non lavorano, non sono iscritti ad una laurea di secondo livello e non cercano";"2,6"
"Non lavorano, non sono iscritti ad una laurea di secondo livello ma cercano";"1,8"
"Tasso di occupazione ";" "
"Uomini";"26,3"
"Donne";"22,0"
"Totale";"23,3"
"Laureati che non lavoravano alla laurea: tasso di occupazione";"13,9"
"Forze di lavoro (%) ";"27,7"
"Forze di lavoro: tasso di occupazione";"84,4"
"Forze di lavoro: tasso di disoccupazione ";"15,6"
"Quota che non lavora, non cerca ma è impegnata in un corso universitario/praticantato (%) ";"68,0"
"Esperienze di lavoro post-laurea (%) ";" "
"Non lavorano ma hanno lavorato dopo la laurea";"15,7"
"Non hanno mai lavorato dopo la laurea";"61,0"
"Ricerca del lavoro (%) ";" "
"Non lavorano e non cercano";"69,7"
"Non lavorano ma cercano";"7,0"
"4. Ingresso nel mercato del lavoro"
"";""
"Numero di occupati";"496"
"Occupati: condizione occupazionale alla laurea (%)";" "
"Proseguono il lavoro iniziato prima della laurea";"39,9"
"Non proseguono il lavoro iniziato prima della laurea";"15,9"
"Hanno iniziato a lavorare dopo la laurea";"44,2"
"Occupati: tempi di ingresso nel mercato del lavoro (medie, in mesi) ";" "
"Tempo dalla laurea all'inizio della ricerca del primo lavoro";"1,3"
"Tempo dall'inizio della ricerca al reperimento del primo lavoro";"2,8"
"Tempo dalla laurea al reperimento del primo lavoro";"4,1"
"5. Caratteristiche dell'attuale lavoro"
"";""
"Professione svolta (%) ";" "
"Imprenditori e alta dirigenza";"1,0"
"Professioni intellettuali, scientifiche e di elevata specializzazione";"20,4"
"Professioni tecniche";"24,1"
"Professioni esecutive nel lavoro d'ufficio";"9,1"
"Altre professioni ";"45,4"
"Tipologia dell'attività lavorativa (%)";" "
"Attività in proprio ";"2,2"
"Tempo indeterminato";"17,7"
"Tempo determinato";"22,4"
"Borsa o assegno di studio o di ricerca ";"3,4"
"Contratti formativi ";"9,5"
"Altre forme contrattuali ";"33,7"
"Senza contratto";"10,7"
"Diffusione dello smart working (%) ";"12,3"
"Diffusione del part-time (%)";"64,5"
"Diffusione del part-time involontario (%) ";"17,7"
"Numero di ore settimanali di lavoro (medie) ";"24,4"
"6. Caratteristiche dell'impresa"
"";""
"Settore di attività (%)";" "
"Pubblico";"12,9"
"Privato";"83,7"
"Non profit";"2,8"
"Ramo di attività economica (%)";" "
"Agricoltura";"0,8"
"Metalmeccanica e meccanica di precisione";"1,0"
"Edilizia ";"0,4"
"Chimica/Energia ";"11,5"
"Altra industria manifatturiera ";"4,6"
"Totale industria";"17,5"
"Commercio ";"35,7"
"Credito, assicurazioni";"0,4"
"Trasporti, pubblicità, comunicazioni ";"2,0"
"Consulenze varie ";"2,6"
"Informatica";"1,0"
"Altri servizi alle imprese";"3,6"
"Pubblica amministrazione, forze armate";"1,2"
"Istruzione e ricerca ";"8,5"
"Sanità";"6,5"
"Altri servizi ";"19,8"
"Totale servizi";"81,3"
"Ripartizione geografica di lavoro (%)";" "
"Nord-Ovest";"32,9"
"Nord-Est";"30,4"
"Centro";"14,7"
"Sud";"14,5"
"Isole";"2,6"
"Estero";"4,4"
"7. Retribuzione"
"";""
"Retribuzione mensile netta (medie, in euro) ";" "
"Uomini";"986"
"Donne";"830"
"Totale";"883"
"Laureati che non lavoravano alla laurea: retribuzione mensile netta (medie, in euro)";"1024"
"8. Utilizzo e richiesta della laurea nell'attuale lavoro"
"";""
"Laureati che proseguono il lavoro iniziato prima della laurea: hanno notato un miglioramento nel proprio lavoro dovuto alla laurea (%)";"14,6"
"Laureati che proseguono il lavoro iniziato prima della laurea e che hanno notato un miglioramento nel lavoro: tipo di miglioramento (%)";" "
"Dal punto di vista economico";"20,7"
"Nella posizione lavorativa";"17,2"
"Nelle mansioni svolte";"-"
"Nelle competenze professionali";"62,1"
"Sotto altri punti di vista";"-"
"Utilizzo delle competenze acquisite con la laurea (%)";" "
"In misura elevata";"20,0"
"In misura ridotta";"27,2"
"Per niente";"52,4"
"Adeguatezza della formazione professionale acquisita all'università (%)";" "
"Molto adeguata";"29,0"
"Poco adeguata";"24,4"
"Per niente adeguata";"45,8"
"Richiesta della laurea per l'attività lavorativa (%)";" "
"Richiesta per legge";"13,1"
"Non richiesta ma necessaria";"12,5"
"Non richiesta ma utile";"27,0"
"Non richiesta né utile";"47,0"
"9. Efficacia della laurea e soddisfazione per l'attuale lavoro"
"";""
"Efficacia della laurea nel lavoro svolto (%) ";" "
"Molto efficace/Efficace";"24,1"
"Abbastanza efficace";"20,0"
"Poco/Per nulla efficace";"55,9"
"Soddisfazione per il lavoro svolto (medie, scala 1-10)";"7,3"
"Occupati che cercano lavoro (%)";"18,1"
