"1. Popolazione analizzata"
"";""
"Numero di laureati";"2705"
"Numero di intervistati";"2142"
"Tasso di risposta sul totale dei laureati";"79,2"
"Tasso di risposta sui laureati contattabili";"84,2"
"Genere (%)";""
"Uomini";"33,1"
"Donne";"66,9"
"Eta' alla laurea (medie, in anni)";"23,4"
"Voto di laurea (medie, in 110-mi)";"101,9"
"Durata degli studi (medie, in anni)";"3,9"
"Indice di ritardo";"0,30"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";""
"Si sono iscritti ad un corso di laurea di secondo livello";"90,3"
"Sono attualmente iscritti";"89,8"
"Si sono iscritti ad un corso di laurea di primo livello";"1,1"
"Sono attualmente iscritti";"1,1"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"8,5"
"Motivi della non iscrizione ad un altro corso di laurea (%)";""
"Motivi lavorativi";"38,8"
"Mancanza di un corso nell’area disciplinare di interesse";"2,7"
"Motivi economici";"9,3"
"Non interessati perche' intenzionati a frequentare altra formazione post-laurea";"16,4"
"Non interessati per altri motivi";"18,0"
"Motivi personali";"8,7"
"Altro motivo";"6,0"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%)";""
"Per migliorare la propria formazione culturale";"28,9"
"Per migliorare le possibilita' di trovare lavoro";"35,3"
"Perche' è necessaria per trovare lavoro";"25,8"
"Perche' hanno cercato lavoro ma non l'hanno trovato";"1,1"
"Per migliorare le condizioni dell'attuale lavoro";"8,7"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";""
"Rappresenta il proseguimento 'naturale'";"78,0"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"19,8"
"Rientra in un settore disciplinare diverso";"2,2"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"55,0"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,5"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attivita' di formazione post-laurea (%)";"16,7"
"Attivita' di formazione post-laurea: conclusa/in corso (% per attivita')";""
"Collaborazione volontaria";"5,6"
"Tirocinio/praticantato";"2,4"
"Scuola di specializzazione";"0,3"
"Master universitario di primo livello";"1,7"
"Altro tipo di master";"1,2"
"Stage in azienda";"7,2"
"Corso di formazione professionale";"0,9"
"Attivita' sostenuta da borsa di studio";"2,0"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%)";""
"Lavorano e non sono iscritti ad una laurea di secondo livello";"4,5"
"Lavorano e sono iscritti ad una laurea di secondo livello";"9,7"
"Non lavorano e sono iscritti ad una laurea di secondo livello";"80,2"
"Non lavorano, non sono iscritti ad una laurea di secondo livello e non cercano";"2,3"
"Non lavorano, non sono iscritti ad una laurea di secondo livello ma cercano";"3,4"
"Condizione occupazionale (%)";""
"Lavorano";"14,1"
"Non lavorano e non cercano";"75,2"
"Non lavorano ma cercano";"10,7"
"Quota che non lavora, non cerca ma è impegnata in un corso universitario/praticantato (%)";"73,5"
"Esperienze di lavoro post-laurea (%)";""
"Non lavorano ma hanno lavorato dopo la laurea";"12,8"
"Non hanno mai lavorato dopo la laurea";"73,0"
"Tasso di occupazione";""
"Uomini";"17,6"
"Donne";"14,6"
"Totale";"15,6"
"Tasso di disoccupazione";"25,3"
"4. Ingresso nel mercato del lavoro"
"";""
"Numero di occupati";"303"
"Occupati: condizione occupazionale alla laurea (%)";""
"Proseguono il lavoro iniziato prima della laurea";"48,5"
"Non proseguono il lavoro iniziato prima della laurea";"16,2"
"Hanno iniziato a lavorare dopo la laurea";"35,3"
"Occupati: tempi di ingresso nel mercato del lavoro (medie, in mesi)";""
"Tempo dalla laurea all'inizio della ricerca del primo lavoro";"1,4"
"Tempo dall'inizio della ricerca al reperimento del primo lavoro";"3,0"
"Tempo dalla laurea al reperimento del primo lavoro";"4,4"
"5. Caratteristiche dell'attuale lavoro"
"";""
"Professione svolta (%)";""
"Imprenditori, legislatori e alta dirigenza";"1,7"
"Professioni intellettuali, scientifiche e di elevata specializzazione";"21,7"
"Professioni tecniche";"22,7"
"Professioni esecutive nel lavoro d'ufficio";"6,7"
"Altre professioni";"47,2"
"Tipologia dell'attivita' lavorativa (%)";""
"Autonomo";"5,0"
"Tempo indeterminato";"11,2"
"Contratti formativi";"4,6"
"Non standard";"44,6"
"Assegno di ricerca";"0,3"
"Parasubordinato";"4,0"
"Altro autonomo";"12,5"
"Senza contratto";"17,8"
"Diffusione del part-time (%)";"70,6"
"Numero di ore settimanali di lavoro (medie)";"21,6"
"6. Caratteristiche dell'impresa"
"";""
"Settore di attivita' (%)";""
"Pubblico";"12,5"
"Privato";"81,5"
"Non profit";"5,9"
"Ramo di attivita' economica (%)";""
"Agricoltura";"3,6"
"Metalmeccanica e meccanica di precisione";"0,7"
"Edilizia";"0,7"
"Chimica/Energia";"9,9"
"Altra industria manifatturiera";"2,6"
"Totale industria";"13,9"
"Commercio";"35,0"
"Credito, assicurazioni";"0,3"
"Trasporti, pubblicita', comunicazioni";"4,0"
"Consulenze varie";"3,3"
"Informatica";"0,7"
"Altri servizi alle imprese";"2,0"
"Pubblica amministrazione, forze armate";"0,3"
"Istruzione e ricerca";"9,6"
"Sanita'";"3,0"
"Altri servizi";"24,4"
"Totale servizi";"82,5"
"Area geografica di lavoro (%)";""
"Nord-Ovest";"42,2"
"Nord-Est";"21,1"
"Centro";"14,2"
"Sud";"14,2"
"Isole";"4,3"
"Estero";"4,0"
"7. Retribuzione"
"";""
"Retribuzione mensile netta (medie, in euro)";""
"Uomini";"859"
"Donne";"584"
"Totale";"681"
"8. Utilizzo e richiesta della laurea nell'attuale lavoro"
"";""
"Laureati che proseguono il lavoro iniziato prima della laurea: hanno notato un miglioramento nel proprio lavoro dovuto alla laurea (%)";"15,6"
"Laureati che proseguono il lavoro iniziato prima della laurea e che hanno notato un miglioramento nel lavoro: tipo di miglioramento (%)";""
"Dal punto di vista economico";"21,7"
"Nella posizione lavorativa";"34,8"
"Nelle mansioni svolte";"-"
"Nelle competenze professionali";"43,5"
"Sotto altri punti di vista";"-"
"Utilizzo delle competenze acquisite con la laurea (%)";""
"In misura elevata";"14,9"
"In misura ridotta";"32,0"
"Per niente";"53,1"
"Adeguatezza della formazione professionale acquisita all'universita' (%)";""
"Molto adeguata";"25,1"
"Poco adeguata";"29,0"
"Per niente adeguata";"45,5"
"Richiesta della laurea per l'attivita' lavorativa (%)";""
"Richiesta per legge";"9,9"
"Non richiesta ma necessaria";"9,9"
"Non richiesta ma utile";"30,4"
"Non richiesta ne' utile";"49,8"
"9. Efficacia della laurea e soddisfazione per l'attuale lavoro"
"";""
"Efficacia della laurea nel lavoro svolto (%)";""
"Molto efficace/Efficace";"18,5"
"Abbastanza efficace";"23,8"
"Poco/Per nulla efficace";"57,7"
"Soddisfazione per il lavoro svolto (medie, scala 1-10)";"7,0"
"Occupati che cercano lavoro (%)";"21,8"
"10. Ricerca del lavoro"
"";""
"Numero di non occupati che cercano lavoro";"229"
"Non occupati che cercano: ultima iniziativa per cercare lavoro (%)";""
"Ultimi 15 giorni";"46,7"
"15-30 giorni fa";"21,0"
"1-6 mesi fa";"22,7"
"Oltre 6 mesi fa";"9,6"
"Numero di non occupati che non cercano lavoro";"1610"
"Non occupati che non cercano: motivo della non ricerca (%)";""
"Studio";"97,0"
"In attesa di chiamata dal datore di lavoro";"0,4"
"Motivi personali";"0,4"
"Mancanza di opportunita' lavorative";"1,4"
"Altro motivo";"0,7"
